CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Role
655,Amend Request for Quotation Requester,Nico Ojenbeer,2011/04/11 03:14:00.000,2011/04/11 03:23:00.000,Variant 14,Requester Manager
655,Analyze Request for Quotation,Magdalena Predutta,2011/05/04 06:28:00.000,2011/05/04 07:00:00.000,Variant 14,Purchasing Agent
655,Amend Request for Quotation Requester,Miu Hanwan,2011/05/04 07:47:00.000,2011/05/04 07:56:00.000,Variant 14,Requester Manager
655,Analyze Request for Quotation,Francois de Perrier,2011/06/09 03:17:00.000,2011/06/09 03:22:00.000,Variant 14,Purchasing Agent
655,Amend Request for Quotation Requester,Elvira Lores,2011/06/09 04:12:00.000,2011/06/09 04:18:00.000,Variant 14,Requester Manager
655,Analyze Request for Quotation,Francois de Perrier,2011/06/16 14:57:00.000,2011/06/16 15:22:00.000,Variant 14,Purchasing Agent
655,Send Request for Quotation to Supplier,Karel de Groot,2011/06/17 10:03:00.000,2011/06/17 10:21:00.000,Variant 14,Purchasing Agent
655,Create Quotation comparison Map,Francois de Perrier,2011/06/17 10:57:00.000,2011/06/17 16:07:00.000,Variant 14,Purchasing Agent
655,Analyze Quotation comparison Map,Miu Hanwan,2011/06/17 22:46:00.000,2011/06/17 22:55:00.000,Variant 14,Requester
655,Choose best option,Tesca Lobes,2011/06/17 22:55:00.000,2011/06/17 22:55:00.000,Variant 14,Requester
655,Settle conditions with supplier,Francois de Perrier,2011/06/18 04:59:00.000,2011/06/18 10:29:00.000,Variant 14,Purchasing Agent
655,Create Purchase Order,Karel de Groot,2011/06/18 12:42:00.000,2011/06/18 12:55:00.000,Variant 14,Purchasing Agent
655,Confirm Purchase Order,Esmeralda Clay,2011/07/08 08:45:00.000,2011/07/08 09:06:00.000,Variant 14,Supplier
655,Deliver Goods Services,Carmen Finacse,2011/07/12 00:39:00.000,2011/07/13 03:56:00.000,Variant 14,Supplier
655,Release Purchase Order,Elvira Lores,2011/07/13 11:50:00.000,2011/07/13 11:51:00.000,Variant 14,Requester
655,Approve Purchase Order for payment,Francois de Perrier,2011/07/14 16:58:00.000,2011/07/14 16:59:00.000,Variant 14,Purchasing Agent
655,Send invoice,Karen Clarens,2011/07/21 05:47:00.000,2011/07/21 05:47:00.000,Variant 14,Supplier
655,Release Supplier's Invoice,Karalda Nimwada,2011/07/21 19:56:00.000,2011/07/21 20:02:00.000,Variant 14,Financial Manager
655,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/07/21 20:02:00.000,2011/07/21 20:02:00.000,Variant 14,Financial Manager
655,Pay invoice,Karalda Nimwada,2011/07/21 20:15:00.000,2011/07/21 20:21:00.000,Variant 14,Financial Manager
655,End,End,2011/07/21 20:21:00.000,2011/07/21 20:21:00.000,Variant 14,End
654,Create Purchase Requisition,Anne Olwada,2011/04/04 11:33:00.000,2011/04/04 11:59:00.000,Variant 5,Requester
654,Create Request for Quotation Requester,Penn Osterwalder,2011/04/04 12:34:00.000,2011/04/04 12:43:00.000,Variant 5,Requester
654,Analyze Request for Quotation,Magdalena Predutta,2011/04/05 07:06:00.000,2011/04/05 07:34:00.000,Variant 5,Purchasing Agent
654,End,End,2011/04/05 07:34:00.000,2011/04/05 07:34:00.000,Variant 5,End
1128,Create Purchase Requisition,Fjodor Kowalski,2011/06/13 10:58:00.000,2011/06/13 11:24:00.000,Variant 10,Requester
1128,Create Request for Quotation Requester,Immanuel Karagianni,2011/06/13 17:56:00.000,2011/06/13 18:06:00.000,Variant 10,Requester
1128,Analyze Request for Quotation,Karel de Groot,2011/06/19 14:18:00.000,2011/06/19 14:46:00.000,Variant 10,Purchasing Agent
1128,Amend Request for Quotation Requester,Clement Duchot,2011/06/19 15:43:00.000,2011/06/19 15:51:00.000,Variant 10,Requester Manager
1128,Analyze Request for Quotation,Karel de Groot,2011/07/11 22:13:00.000,2011/07/11 22:31:00.000,Variant 10,Purchasing Agent
1128,Amend Request for Quotation Requester,Penn Osterwalder,2011/07/11 23:20:00.000,2011/07/11 23:30:00.000,Variant 10,Requester Manager
1128,Analyze Request for Quotation,Magdalena Predutta,2011/07/22 04:07:00.000,2011/07/22 04:20:00.000,Variant 10,Purchasing Agent
1128,Send Request for Quotation to Supplier,Francois de Perrier,2011/07/23 07:49:00.000,2011/07/23 08:07:00.000,Variant 10,Purchasing Agent
1128,Create Quotation comparison Map,Francois de Perrier,2011/07/23 20:19:00.000,2011/07/23 22:36:00.000,Variant 10,Purchasing Agent
1128,Analyze Quotation comparison Map,Elvira Lores,2011/07/24 05:36:00.000,2011/07/24 05:49:00.000,Variant 10,Requester
1128,Choose best option,Clement Duchot,2011/07/24 05:49:00.000,2011/07/24 05:49:00.000,Variant 10,Requester
1128,Settle conditions with supplier,Francois de Perrier,2011/07/24 20:55:00.000,2011/07/25 10:17:00.000,Variant 10,Purchasing Agent
1128,Create Purchase Order,Francois de Perrier,2011/07/26 00:37:00.000,2011/07/26 00:46:00.000,Variant 10,Purchasing Agent
1128,Confirm Purchase Order,Karen Clarens,2011/08/02 17:09:00.000,2011/08/02 17:25:00.000,Variant 10,Supplier
1128,Deliver Goods Services,Sean Manney,2011/08/28 07:14:00.000,2011/08/29 00:16:00.000,Variant 10,Supplier
1128,Release Purchase Order,Nico Ojenbeer,2011/08/29 07:30:00.000,2011/08/29 07:31:00.000,Variant 10,Requester
1128,Approve Purchase Order for payment,Karel de Groot,2011/08/29 20:54:00.000,2011/08/29 20:55:00.000,Variant 10,Purchasing Agent
1128,Send invoice,Kiu Kan,2011/08/31 20:40:00.000,2011/08/31 20:40:00.000,Variant 10,Supplier
1128,Release Supplier's Invoice,Karalda Nimwada,2011/09/01 11:06:00.000,2011/09/01 11:13:00.000,Variant 10,Financial Manager
1128,Authorize Supplier's Invoice payment,Pedro Alvares,2011/09/01 11:13:00.000,2011/09/01 11:13:00.000,Variant 10,Financial Manager
1128,Pay invoice,Pedro Alvares,2011/09/01 11:47:00.000,2011/09/01 11:59:00.000,Variant 10,Financial Manager
1128,End,End,2011/09/01 11:59:00.000,2011/09/01 11:59:00.000,Variant 10,End
651,Create Purchase Requisition,Clement Duchot,2011/04/04 03:26:00.000,2011/04/04 03:39:00.000,Variant 70,Requester
651,Analyze Purchase Requisition,Francis Odell,2011/04/04 13:32:00.000,2011/04/04 13:38:00.000,Variant 70,Requester Manager
651,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/04/04 13:45:00.000,2011/04/04 13:47:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Francois de Perrier,2011/04/04 16:40:00.000,2011/04/04 16:51:00.000,Variant 70,Purchasing Agent
651,Amend Request for Quotation Requester,Fjodor Kowalski,2011/04/04 17:43:00.000,2011/04/04 17:52:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Karel de Groot,2011/04/15 09:04:00.000,2011/04/15 09:18:00.000,Variant 70,Purchasing Agent
651,Amend Request for Quotation Requester,Kim Passa,2011/04/15 10:17:00.000,2011/04/15 10:31:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Francois de Perrier,2011/05/12 20:17:00.000,2011/05/12 20:55:00.000,Variant 70,Purchasing Agent
651,Amend Request for Quotation Requester,Miu Hanwan,2011/05/12 21:44:00.000,2011/05/12 21:59:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Magdalena Predutta,2011/05/15 14:53:00.000,2011/05/15 15:23:00.000,Variant 70,Purchasing Agent
651,Amend Request for Quotation Requester,Alberto Duport,2011/05/15 16:13:00.000,2011/05/15 16:20:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Francois de Perrier,2011/06/09 10:30:00.000,2011/06/09 10:50:00.000,Variant 70,Purchasing Agent
651,Amend Request for Quotation Requester,Anne Olwada,2011/06/09 11:40:00.000,2011/06/09 11:54:00.000,Variant 70,Requester Manager
651,Analyze Request for Quotation,Magdalena Predutta,2011/06/17 03:30:00.000,2011/06/17 04:10:00.000,Variant 70,Purchasing Agent
651,End,End,2011/06/17 04:10:00.000,2011/06/17 04:10:00.000,Variant 70,End
650,Create Purchase Requisition,Tesca Lobes,2011/04/04 01:14:00.000,2011/04/04 01:31:00.000,Variant 3,Requester
650,Analyze Purchase Requisition,Maris Freeman,2011/04/04 14:26:00.000,2011/04/04 14:30:00.000,Variant 3,Requester Manager
650,End,End,2011/04/04 14:30:00.000,2011/04/04 14:30:00.000,Variant 3,End
1123,Create Purchase Requisition,Fjodor Kowalski,2011/06/12 05:50:00.000,2011/06/12 06:31:00.000,Variant 4,Requester
1123,Analyze Purchase Requisition,Francis Odell,2011/06/12 15:58:00.000,2011/06/12 16:05:00.000,Variant 4,Requester Manager
1123,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/06/12 16:12:00.000,2011/06/12 16:14:00.000,Variant 4,Requester Manager
1123,Analyze Request for Quotation,Magdalena Predutta,2011/06/21 14:57:00.000,2011/06/21 15:38:00.000,Variant 4,Purchasing Agent
1123,End,End,2011/06/21 15:38:00.000,2011/06/21 15:38:00.000,Variant 4,End
159,Create Purchase Requisition,Elvira Lores,2011/01/21 06:02:00.000,2011/01/21 06:42:00.000,Variant 27,Requester
159,Analyze Purchase Requisition,Francis Odell,2011/01/21 17:58:00.000,2011/01/21 18:05:00.000,Variant 27,Requester Manager
159,Create Request for Quotation Requester Manager,Maris Freeman,2011/01/21 18:11:00.000,2011/01/21 18:14:00.000,Variant 27,Requester Manager
159,Analyze Request for Quotation,Francois de Perrier,2011/01/22 18:45:00.000,2011/01/22 18:59:00.000,Variant 27,Purchasing Agent
159,Amend Request for Quotation Requester,Christian Francois,2011/01/22 19:48:00.000,2011/01/22 19:54:00.000,Variant 27,Requester Manager
159,Analyze Request for Quotation,Karel de Groot,2011/01/22 21:20:00.000,2011/01/22 21:36:00.000,Variant 27,Purchasing Agent
159,Amend Request for Quotation Requester,Miu Hanwan,2011/01/22 22:31:00.000,2011/01/22 22:43:00.000,Variant 27,Requester Manager
159,Analyze Request for Quotation,Francois de Perrier,2011/01/25 14:12:00.000,2011/01/25 14:38:00.000,Variant 27,Purchasing Agent
159,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/26 20:39:00.000,2011/01/26 21:07:00.000,Variant 27,Purchasing Agent
159,Create Quotation comparison Map,Karel de Groot,2011/01/27 01:59:00.000,2011/01/27 03:45:00.000,Variant 27,Purchasing Agent
159,Analyze Quotation comparison Map,Elvira Lores,2011/01/27 10:17:00.000,2011/01/27 10:37:00.000,Variant 27,Requester
159,Choose best option,Kim Passa,2011/01/27 10:37:00.000,2011/01/27 10:37:00.000,Variant 27,Requester
159,Settle conditions with supplier,Francois de Perrier,2011/01/29 22:21:00.000,2011/01/30 10:48:00.000,Variant 27,Purchasing Agent
159,Create Purchase Order,Magdalena Predutta,2011/01/30 18:09:00.000,2011/01/30 18:20:00.000,Variant 27,Purchasing Agent
159,Confirm Purchase Order,Kiu Kan,2011/01/31 08:59:00.000,2011/01/31 09:25:00.000,Variant 27,Supplier
159,Deliver Goods Services,Karen Clarens,2011/02/02 13:12:00.000,2011/02/03 06:33:00.000,Variant 27,Supplier
159,Release Purchase Order,Anna Kaufmann,2011/02/03 14:37:00.000,2011/02/03 14:38:00.000,Variant 27,Requester
159,Approve Purchase Order for payment,Karel de Groot,2011/02/04 00:15:00.000,2011/02/04 00:16:00.000,Variant 27,Purchasing Agent
159,Send invoice,Karen Clarens,2011/02/04 13:13:00.000,2011/02/04 13:13:00.000,Variant 27,Supplier
159,Release Supplier's Invoice,Karalda Nimwada,2011/02/05 03:25:00.000,2011/02/05 03:28:00.000,Variant 27,Financial Manager
159,Settle dispute with supplier Financial Manager,Karalda Nimwada,2011/02/05 03:52:00.000,2011/02/05 04:10:00.000,Variant 27,Financial Manager
159,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/05 04:10:00.000,2011/02/05 04:10:00.000,Variant 27,Financial Manager
159,Pay invoice,Pedro Alvares,2011/02/05 05:13:00.000,2011/02/05 05:23:00.000,Variant 27,Financial Manager
159,End,End,2011/02/05 05:23:00.000,2011/02/05 05:23:00.000,Variant 27,End
158,Create Purchase Requisition,Christian Francois,2011/01/21 03:26:00.000,2011/01/21 04:01:00.000,Variant 2,Requester
158,Create Request for Quotation Requester,Esmana Liubiata,2011/01/21 12:06:00.000,2011/01/21 12:14:00.000,Variant 2,Requester
158,Analyze Request for Quotation,Magdalena Predutta,2011/01/23 18:22:00.000,2011/01/23 18:37:00.000,Variant 2,Purchasing Agent
158,Send Request for Quotation to Supplier,Karel de Groot,2011/01/25 05:55:00.000,2011/01/25 06:19:00.000,Variant 2,Purchasing Agent
158,Create Quotation comparison Map,Magdalena Predutta,2011/01/25 06:34:00.000,2011/01/25 10:57:00.000,Variant 2,Purchasing Agent
158,Analyze Quotation comparison Map,Fjodor Kowalski,2011/01/25 17:04:00.000,2011/01/25 17:22:00.000,Variant 2,Requester
158,Choose best option,Penn Osterwalder,2011/01/25 17:22:00.000,2011/01/25 17:22:00.000,Variant 2,Requester
158,Settle conditions with supplier,Magdalena Predutta,2011/01/25 20:07:00.000,2011/01/26 08:24:00.000,Variant 2,Purchasing Agent
158,Create Purchase Order,Magdalena Predutta,2011/01/26 21:44:00.000,2011/01/26 21:53:00.000,Variant 2,Purchasing Agent
158,Confirm Purchase Order,Esmeralda Clay,2011/01/27 22:19:00.000,2011/01/27 22:29:00.000,Variant 2,Supplier
158,Deliver Goods Services,Sean Manney,2011/01/29 13:09:00.000,2011/01/30 23:44:00.000,Variant 2,Supplier
158,Release Purchase Order,Miu Hanwan,2011/01/31 07:37:00.000,2011/01/31 07:38:00.000,Variant 2,Requester
158,Approve Purchase Order for payment,Karel de Groot,2011/01/31 15:19:00.000,2011/01/31 15:20:00.000,Variant 2,Purchasing Agent
158,Send invoice,Carmen Finacse,2011/01/31 22:07:00.000,2011/01/31 22:07:00.000,Variant 2,Supplier
158,Release Supplier's Invoice,Karalda Nimwada,2011/02/01 12:26:00.000,2011/02/01 12:31:00.000,Variant 2,Financial Manager
158,Authorize Supplier's Invoice payment,Pedro Alvares,2011/02/01 12:31:00.000,2011/02/01 12:31:00.000,Variant 2,Financial Manager
158,Pay invoice,Pedro Alvares,2011/02/01 12:49:00.000,2011/02/01 12:59:00.000,Variant 2,Financial Manager
158,End,End,2011/02/01 12:59:00.000,2011/02/01 12:59:00.000,Variant 2,End
157,Create Purchase Requisition,Fjodor Kowalski,2011/01/21 00:59:00.000,2011/01/21 01:12:00.000,Variant 13,Requester
157,Analyze Purchase Requisition,Maris Freeman,2011/01/21 14:43:00.000,2011/01/21 14:50:00.000,Variant 13,Requester Manager
157,Create Request for Quotation Requester Manager,Francis Odell,2011/01/21 14:54:00.000,2011/01/21 14:56:00.000,Variant 13,Requester Manager
157,Analyze Request for Quotation,Francois de Perrier,2011/01/22 20:29:00.000,2011/01/22 20:39:00.000,Variant 13,Purchasing Agent
157,Amend Request for Quotation Requester,Fjodor Kowalski,2011/01/22 21:35:00.000,2011/01/22 21:43:00.000,Variant 13,Requester Manager
157,Analyze Request for Quotation,Karel de Groot,2011/01/23 02:31:00.000,2011/01/23 03:07:00.000,Variant 13,Purchasing Agent
157,End,End,2011/01/23 03:07:00.000,2011/01/23 03:07:00.000,Variant 13,End
156,Create Purchase Requisition,Penn Osterwalder,2011/01/20 23:49:00.000,2011/01/21 00:18:00.000,Variant 18,Requester
156,Analyze Purchase Requisition,Francis Odell,2011/01/22 00:04:00.000,2011/01/22 00:13:00.000,Variant 18,Requester Manager
156,Create Request for Quotation Requester Manager,Maris Freeman,2011/01/22 00:17:00.000,2011/01/22 00:20:00.000,Variant 18,Requester Manager
156,Analyze Request for Quotation,Francois de Perrier,2011/01/22 21:32:00.000,2011/01/22 21:59:00.000,Variant 18,Purchasing Agent
156,Amend Request for Quotation Requester,Penn Osterwalder,2011/01/22 22:46:00.000,2011/01/22 22:54:00.000,Variant 18,Requester Manager
156,Analyze Request for Quotation,Karel de Groot,2011/01/24 16:26:00.000,2011/01/24 17:02:00.000,Variant 18,Purchasing Agent
156,Amend Request for Quotation Requester,Alberto Duport,2011/01/24 17:43:00.000,2011/01/24 17:57:00.000,Variant 18,Requester Manager
156,Analyze Request for Quotation,Karel de Groot,2011/01/25 12:07:00.000,2011/01/25 12:34:00.000,Variant 18,Purchasing Agent
156,End,End,2011/01/25 12:34:00.000,2011/01/25 12:34:00.000,Variant 18,End
155,Create Purchase Requisition,Anna Kaufmann,2011/01/20 12:08:00.000,2011/01/20 12:48:00.000,Variant 71,Requester
155,Create Request for Quotation Requester,Elvira Lores,2011/01/20 17:55:00.000,2011/01/20 18:01:00.000,Variant 71,Requester
155,Analyze Request for Quotation,Magdalena Predutta,2011/01/22 21:49:00.000,2011/01/22 22:19:00.000,Variant 71,Purchasing Agent
155,Amend Request for Quotation Requester,Immanuel Karagianni,2011/01/22 22:55:00.000,2011/01/22 23:02:00.000,Variant 71,Requester Manager
155,Analyze Request for Quotation,Karel de Groot,2011/01/23 11:26:00.000,2011/01/23 11:53:00.000,Variant 71,Purchasing Agent
155,Amend Request for Quotation Requester,Christian Francois,2011/01/23 12:48:00.000,2011/01/23 12:58:00.000,Variant 71,Requester Manager
155,Analyze Request for Quotation,Karel de Groot,2011/01/24 15:58:00.000,2011/01/24 16:14:00.000,Variant 71,Purchasing Agent
155,Send Request for Quotation to Supplier,Karel de Groot,2011/01/25 08:55:00.000,2011/01/25 09:20:00.000,Variant 71,Purchasing Agent
155,Create Quotation comparison Map,Karel de Groot,2011/01/25 09:41:00.000,2011/01/25 11:42:00.000,Variant 71,Purchasing Agent
155,Analyze Quotation comparison Map,Elvira Lores,2011/01/25 17:30:00.000,2011/01/25 17:45:00.000,Variant 71,Requester
155,Choose best option,Miu Hanwan,2011/01/25 17:45:00.000,2011/01/25 17:45:00.000,Variant 71,Requester
155,Settle conditions with supplier,Karel de Groot,2011/01/25 21:47:00.000,2011/01/26 07:49:00.000,Variant 71,Purchasing Agent
155,Create Purchase Order,Magdalena Predutta,2011/01/26 14:30:00.000,2011/01/26 14:42:00.000,Variant 71,Purchasing Agent
155,Confirm Purchase Order,Sean Manney,2011/01/27 21:54:00.000,2011/01/27 22:27:00.000,Variant 71,Supplier
155,Deliver Goods Services,Carmen Finacse,2011/01/29 12:07:00.000,2011/01/31 03:51:00.000,Variant 71,Supplier
155,Release Purchase Order,Esmana Liubiata,2011/01/31 11:14:00.000,2011/01/31 11:15:00.000,Variant 71,Requester
155,Settle dispute with supplier Purchasing Agent,Karel de Groot,2011/01/31 15:57:00.000,2011/02/01 01:32:00.000,Variant 71,Purchasing Agent
155,Release Purchase Order,Immanuel Karagianni,2011/02/01 08:53:00.000,2011/02/01 08:54:00.000,Variant 71,Requester
155,Approve Purchase Order for payment,Magdalena Predutta,2011/02/01 15:16:00.000,2011/02/01 15:17:00.000,Variant 71,Purchasing Agent
155,Send invoice,Esmeralda Clay,2011/02/02 10:12:00.000,2011/02/02 10:12:00.000,Variant 71,Supplier
155,Release Supplier's Invoice,Karalda Nimwada,2011/02/03 00:30:00.000,2011/02/03 00:32:00.000,Variant 71,Financial Manager
155,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/03 00:32:00.000,2011/02/03 00:32:00.000,Variant 71,Financial Manager
155,Pay invoice,Pedro Alvares,2011/02/03 01:27:00.000,2011/02/03 01:40:00.000,Variant 71,Financial Manager
155,End,End,2011/02/03 01:40:00.000,2011/02/03 01:40:00.000,Variant 71,End
154,Create Purchase Requisition,Miu Hanwan,2011/01/20 01:40:00.000,2011/01/20 02:06:00.000,Variant 38,Requester
154,Create Request for Quotation Requester,Tesca Lobes,2011/01/20 09:36:00.000,2011/01/20 09:46:00.000,Variant 38,Requester
154,Analyze Request for Quotation,Francois de Perrier,2011/01/22 16:44:00.000,2011/01/22 17:20:00.000,Variant 38,Purchasing Agent
154,Amend Request for Quotation Requester Manager,Maris Freeman,2011/01/23 09:12:00.000,2011/01/23 09:25:00.000,Variant 38,Requester Manager
154,Analyze Request for Quotation,Magdalena Predutta,2011/01/23 19:36:00.000,2011/01/23 19:47:00.000,Variant 38,Purchasing Agent
154,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/25 03:13:00.000,2011/01/25 03:43:00.000,Variant 38,Purchasing Agent
154,Create Quotation comparison Map,Magdalena Predutta,2011/01/25 04:09:00.000,2011/01/25 06:33:00.000,Variant 38,Purchasing Agent
154,Analyze Quotation comparison Map,Esmana Liubiata,2011/01/25 13:01:00.000,2011/01/25 13:34:00.000,Variant 38,Requester
154,Choose best option,Tesca Lobes,2011/01/25 13:34:00.000,2011/01/25 13:34:00.000,Variant 38,Requester
